G:004F CY:0050 J:8CC3 8CC3 8CC3 8105 M:3380 3380 3380 3380 G:00 00 01
F:0299 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:004F CY:0050 J:1BBF 1BE7 1BE9 1CBD M:1977 199F 1A13 1A5F G:00 00 00
F:032E PC:00173C P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0081 CY:0082 J:88AB 88AB 88AB 8105 M:194C 1C23 3380 3380 G:00 00 01
F:032F PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0081 CY:0082 J:1B23 1B48 1B48 1B4B M:3380 3380 194C 1C23 G:00 00 00
F:0330 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0082 CY:0083 J:8105 9823 9849 9977 M:194C 1C23 3300 3300 G:00 00 03
F:0331 PC:009833 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0082 CY:0083 J:8907 8907 8BBD 8105 M:3300 3300 3300 3300 G:00 00 01
F:0332 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:0082 CY:0083 J:9B70 9B73 9BBF 9BBF M:3300 3300 99EB 9DE3 G:00 00 00
F:0333 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0083 CY:0084 J:1849 18E0 1906 1ACD M:99EB 9DE3 3380 3380 G:00 00 03
F:0334 PC:001833 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0083 CY:0084 J:8CC3 8CC3 8CC3 8105 M:3380 3380 3380 3380 G:00 00 01
F:0335 PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:0083 CY:0084 J:1BBF 1BE4 1C42 1CC9 M:1AAC 1AAF 1CC4 1E66 G:00 00 00
F:0336 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0084 CY:0085 J:9D1F 9E57 9E57 9E57 M:9817 99EB 9A87 9A87 G:00 00 03
F:0337 PC:0098BE P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0084 CY:0085 J:88C8 88C8 88C8 8105 M:9A87 3300 8A31 3300 G:00 00 01
F:0338 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:0084 CY:0085 J:9C83 9CA8 9D1F 9D47 M:9BE7 9C5B 9E57 9EF3 G:00 00 00
F:0339 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0085 CY:0086 J:189A 1956 197C 1A13 M:9E57 9EF3 3380 3380 G:00 00 03
F:033A PC:0018F6 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0085 CY:0086 J:8C14 8C14 8C14 8105 M:3380 3380 3380 3380 G:00 00 01
F:033B PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0085 CY:0086 J:1D93 1DBB 1E7F 1ECB M:1B0A 1B2F 1D93 1E7F G:00 00 00
F:033C PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0086 CY:0087 J:9931 99A2 9A13 9B69 M:1D93 1E7F 3300 3300 G:00 00 03
F:033D PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0086 CY:0087 J:880F 880F 880F 8105 M:3300 3300 3300 3300 G:00 00 01
F:033E PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:0086 CY:0087 J:9BC6 9C83 9D47 9D47 M:9D1C 9E2F 9E2F 9E57 G:00 00 00
F:033F PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0087 CY:0088 J:8105 1791 1956 1A13 M:9E57 3380 3380 1874 G:00 00 03
F:0340 PC:0017B1 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0087 CY:0088 J:8B86 8B86 8B86 8105 M:3380 1874 3380 3380 G:00 00 01
F:0341 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0087 CY:0088 J:1AB4 1B4B 1CCC 1DE3 M:3380 3380 19AC 1AB4 G:00 00 00
F:0342 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0088 CY:0089 J:1DE3 99C3 8105 986F M:1AB4 3300 3300 98E0 G:00 00 03
F:0343 PC:009833 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0088 CY:0089 J:8907 8907 8BBD 8105 M:3300 98E0 3300 3300 G:00 00 01
F:0344 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:0088 CY:0089 J:9B73 9BBF 9BE9 9EFA M:3300 9A10 9B4B 9C47 G:00 00 00
F:0345 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0089 CY:008A J:1B73 1BE7 1C3D 1C6A M:9C47 3380 3380 1977 G:00 00 03
F:0346 PC:0017B1 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0089 CY:008A J:8B86 8B86 8B86 8105 M:3380 1977 3380 3380 G:00 00 01
F:0347 PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:0089 CY:008A J:1A1D 1A69 1A8E 1A8E M:1977 3380 3380 3380 G:00 00 00
F:0348 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:008A CY:008B J:9B20 9CBD 9EBC 9EBC M:3300 99EB 9A87 9B20 G:00 00 03
F:0349 PC:009833 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:008A CY:008B J:8907 8907 8BBD 8105 M:9A87 9B20 3300 3300 G:00 00 01
F:034A PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:008A CY:008B J:9BBC 9D24 9ED0 9ED0 M:994F 9A87 9BBC 9E52 G:00 00 00
F:034B PC:008398 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:008B CY:008C J:1C83 1C83 1CAB 1E57 M:199F 1B97 1C80 1CA8 G:00 00 03
F:034C PC:0012C3 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:008B CY:008C J:88AB 88AB 88AB 8105 M:1C80 1CA8 3380 3380 G:00 00 01
F:034D PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:008B CY:008C J:166B 1690 16DC 1704 M:1405 1497 14BF 16DC G:00 00 00
F:034E PC:008398 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:008C CY:008D J:1704 8105 9593 9814 M:14BF 16DC 3300 3300 G:00 00 03
F:034F PC:0096FB P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:008C CY:008D J:9814 8105 8B4A 8105 M:3300 3300 3300 3300 G:00 00 01
F:0350 PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:008C CY:008D J:9A64 9A89 9C21 9DEB M:3300 3300 3300 3300 G:00 00 00
F:0351 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:008D CY:008E J:8319 8319 8319 8319 M:1AAC 1AD7 1DBB 1EF3 G:00 00 03
F:0352 PC:001951 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:008D CY:008E J:8319 8105 1ACD 8105 M:1DBB 1EF3 3380 3380 G:00 00 01
F:0353 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:008D CY:008E J:1F41 1F41 1F41 1F41 M:1A87 1C80 1CAB 1DBB G:00 00 00
F:0354 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:008E CY:008F J:1F41 8105 98C9 9960 M:1DBB 3300 3300 9AB4 G:00 00 03
F:0355 PC:009951 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:008E CY:008F J:9960 8105 8105 912B M:3300 9AB4 3300 3300 G:00 00 01
F:0356 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:008E CY:008F J:9D1F 9DB8 9DB8 9DBB M:9B23 9B23 9B48 9C80 G:00 00 00
F:0357 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:008F CY:0090 J:1915 193B 1B25 1C88 M:3380 3380 18C9 1AB4 G:00 00 03
F:0358 PC:001900 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:008F CY:0090 J:8B86 8B86 8B86 8105 M:18C9 1AB4 3380 3380 G:00 00 01
F:0359 PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:008F CY:0090 J:1D1C 1D44 1D93 1DE3 M:3380 1BEC 1D1F 1D47 G:00 00 00
F:035A PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0090 CY:0091 J:990B 9931 99A2 9A13 M:1D1F 1D47 3300 3300 G:00 00 03
F:035B PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0090 CY:0091 J:880F 880F 880F 8105 M:3300 3300 3300 3300 G:00 00 01
F:035C PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:0090 CY:0091 J:9D44 9D93 9ECB 9ECB M:3300 3300 3300 3300 G:00 00 00
F:035D PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0091 CY:0092 J:8105 1803 189A 18E5 M:3380 3380 1874 19A2 G:00 00 03
F:035E PC:0017F9 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0091 CY:0092 J:8D18 8D18 8D18 8105 M:1874 19A2 3380 3380 G:00 00 01
F:035F PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0091 CY:0092 J:1B4B 1B4B 1BBF 1D6B M:3380 3146 194F 199F G:00 00 00
F:0360 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0092 CY:0093 J:9BE4 9C47 9C47 9CCF M:9A13 9AAC 9B48 9CA6 G:00 00 03
F:0361 PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0092 CY:0093 J:880F 880F 880F 8105 M:9B48 9CA6 3300 3300 G:00 00 01
F:0362 PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:0092 CY:0093 J:9D1F 9D93 9DE3 9E2F M:9CF7 9D1F 9D44 9E2F G:00 00 00
F:0363 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0093 CY:0094 J:1746 176C 184E 189A M:3380 3380 189A 1931 G:00 00 03
F:0364 PC:0018F6 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0093 CY:0094 J:8C14 8C14 8C14 8105 M:189A 1931 3380 3380 G:00 00 01
F:0365 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0093 CY:0094 J:1D1C 1D1F 1D1F 1ECB M:3380 1A4D 1CF7 1E2F G:00 00 00
F:0366 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0094 CY:0095 J:9746 9746 989A 9A13 M:1E2F 3300 3300 9746 G:00 00 03
F:0367 PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0094 CY:0095 J:880F 880F 880F 8105 M:3300 9746 3300 3300 G:00 00 01
F:0368 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:0094 CY:0095 J:9CF7 9CF7 9CF7 9D1C M:3300 3300 99B6 9A98 G:00 00 00
F:0369 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0095 CY:0096 J:1746 1803 1956 1B69 M:3380 1803 19A2 1B69 G:00 00 03
F:036A PC:0018F6 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0095 CY:0096 J:8C14 8C14 8C14 8105 M:19A2 1B69 3380 3380 G:00 00 01
F:036B PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:0095 CY:0096 J:1D1C 1D93 1DBB 1DBB M:3380 1A98 1CF7 1D44 G:00 00 00
F:036C PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0096 CY:0097 J:8105 9746 9803 9B69 M:9720 9803 9956 997C G:00 00 03
F:036D PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0096 CY:0097 J:880F 880F 880F 8105 M:9956 997C 3300 3300 G:00 00 01
F:036E PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:0096 CY:0097 J:9CF4 9D1C 9D1F 9ECB M:9A4D 9D1F 9E2F 9EF3 G:00 00 00
F:036F PC:008398 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0097 CY:0098 J:1828 1828 1874 197C M:3380 1746 1874 1956 G:00 00 03
F:0370 PC:001776 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0097 CY:0098 J:8B69 8B69 8B69 8105 M:1874 1956 3380 3380 G:00 00 01
F:0371 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0097 CY:0098 J:1A3B 1AAC 1AD7 1C0F M:3380 3380 1864 199C G:00 00 00
F:0372 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0098 CY:0099 J:9B23 9B48 9BC1 8E05 M:999C 9B85 9CB0 9DE3 G:00 00 03
F:0373 PC:009900 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:0098 CY:0099 J:8105 8A4C 8B86 8105 M:9DE3 3300 8A4C 3300 G:00 00 01
F:0374 PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:0098 CY:0099 J:9CF7 9D1C 9D1F 9D93 M:3300 3300 9A98 9D44 G:00 00 00
F:0375 PC:008398 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0099 CY:009A J:19ED 1A7D 1BA6 1E2F M:9A98 9D44 3380 3380 G:00 00 03
F:0376 PC:001776 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:0099 CY:009A J:8B69 8B69 8B69 8105 M:3380 3380 3380 3380 G:00 00 01
F:0377 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:0099 CY:009A J:19EB 1A38 1B20 1C49 M:1A10 1B4B 1BF6 1CA1 G:00 00 00
F:0378 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:009A CY:009B J:99C3 8105 96D0 9823 M:1BF6 1CA1 3300 3300 G:00 00 03
F:0379 PC:009833 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:009A CY:009B J:8907 8907 8BBD 8105 M:3300 3300 3300 3300 G:00 00 01
F:037A PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:009A CY:009B J:9B23 9BE4 9BE7 9CA8 M:9AD7 9B23 9B48 9BBF G:00 00 00
F:037B PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:009B CY:009C J:1849 1906 1906 1977 M:9BBF 3380 3380 1849 G:00 00 03
F:037C PC:001833 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:009B CY:009C J:8CC3 8CC3 8CC3 8105 M:3380 1849 3380 3380 G:00 00 01
F:037D PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:009B CY:009C J:1F41 1F41 1F41 1F41 M:3380 3380 3380 1977 G:00 00 00
F:037E PC:008398 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:009C CY:009D J:1F41 8105 989C 9A10 M:1977 3300 3300 989C G:00 00 03
F:037F PC:0096FB P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:009C CY:009D J:9A10 8105 8B4A 8105 M:3300 989C 3300 3300 G:00 00 01
F:0380 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:009C CY:009D J:86A4 8105 9936 995B M:3300 3300 3300 9936 G:00 00 00
F:0381 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:009D CY:009E J:187E 18A4 1960 1C49 M:3380 3380 1B25 1B55 G:00 00 03
F:0382 PC:001900 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:009D CY:009E J:8B86 8B86 8B86 8105 M:1B25 1B55 3380 3380 G:00 00 01
F:0383 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:009D CY:009E J:8105 19B6 19B6 1F1B M:3380 1A4D 1C5D 1E2F G:00 00 00
F:0384 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:009E CY:009F J:1F1B 8105 984E 98E5 M:1E2F 3300 3300 98E5 G:00 00 03
F:0385 PC:0098F6 P:36 V:80 00 80 00 YX:FDFF WP:008125 CG:009E CY:009F J:880F 880F 880F 8105 M:3300 98E5 3300 3300 G:00 00 01
F:0386 PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:009E CY:009F J:86C5 8105 99DC 9DBB M:9A27 9A73 9D93 9F1B G:00 00 00
F:0387 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:009F CY:00A0 J:17DD 1828 18E5 190B M:9D93 9F1B 3380 3380 G:00 00 03
F:0388 PC:0018F6 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:009F CY:00A0 J:8C14 8C14 8C14 8105 M:3380 3380 3380 3380 G:00 00 01
F:0389 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:009F CY:00A0 J:86C5 86C5 8105 1A98 M:3380 3380 1A27 1CAB G:00 00 00
F:038A PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A0 CY:00A1 J:98BF 98BF 990B 99ED M:1A27 1CAB 3300 3300 G:00 00 03
F:038B PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A0 CY:00A1 J:880F 880F 880F 8105 M:3300 3300 3300 3300 G:00 00 01
F:038C PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:00A0 CY:00A1 J:9C5D 9CF7 9D47 9D47 M:9A27 9A98 9EF3 9F1B G:00 00 00
F:038D PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A1 CY:00A2 J:184E 1874 18BF 1931 M:9EF3 9F1B 3380 3380 G:00 00 03
F:038E PC:0018F6 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A1 CY:00A2 J:8C14 8C14 8C14 8105 M:3380 3380 3380 3380 G:00 00 01
F:038F PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A1 CY:00A2 J:8105 1A98 1D47 1DE3 M:1D47 1EF3 1F1B 1F1B G:00 00 00
F:0390 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A2 CY:00A3 J:97DD 984E 9931 9A13 M:3300 9720 9791 9803 G:00 00 03
F:0391 PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A2 CY:00A3 J:880F 880F 880F 8105 M:9791 9803 3300 3300 G:00 00 01
F:0392 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:00A2 CY:00A3 J:8105 9C83 9CCF 9D1C M:9990 9A98 9CAB 9F1B G:00 00 00
F:0393 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A3 CY:00A4 J:1874 18BF 18E5 1931 M:9CAB 9F1B 3380 3380 G:00 00 03
F:0394 PC:0018F6 P:36 V:00 80 00 80 YX:FDFF WP:008125 CG:00A3 CY:00A4 J:8C14 8C14 8C14 8105 M:3380 3380 3380 3380 G:00 00 01
F:0395 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A3 CY:00A4 J:1D47 1D47 1D47 1D93 M:3380 1A98 1D93 1F1B G:00 00 00
F:0396 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A4 CY:00A5 J:1D47 1D93 8105 984E M:1F1B 3300 3300 9803 G:00 00 03
F:0397 PC:0098F6 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A4 CY:00A5 J:880F 880F 880F 8105 M:3300 9803 3300 3300 G:00 00 01
F:0398 PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:00A4 CY:00A5 J:8105 9A01 9CAB 9CAB M:3300 3300 9A98 9F1B G:00 00 00
F:0399 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A5 CY:00A6 J:9CAB 8105 1746 19A2 M:3380 3380 18E5 190B G:00 00 03
F:039A PC:0018F6 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A5 CY:00A6 J:8C14 8C14 8C14 8105 M:18E5 190B 3380 3380 G:00 00 01
F:039B PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A5 CY:00A6 J:19B6 1A73 1DE3 1F1B M:3380 3380 1BEC 1DE3 G:00 00 00
F:039C PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A6 CY:00A7 J:997C 99C8 9DFA 9F32 M:1BEC 1DE3 3300 3300 G:00 00 03
F:039D PC:0097F9 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A6 CY:00A7 J:9F32 8105 9B97 8105 M:3300 3300 3300 3300 G:00 00 01
F:039E PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:00A6 CY:00A7 J:9C0F 9C6A 9C97 9CEF M:3300 3300 3300 9A3B G:00 00 00
F:039F PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A7 CY:00A8 J:19E8 19E8 1A13 1A13 M:9A3B 3380 3380 1867 G:00 00 03
F:03A0 PC:001951 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A7 CY:00A8 J:1A13 8105 1ACD 8105 M:3380 1867 3380 3380 G:00 00 01
F:03A1 PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A7 CY:00A8 J:1F41 1F41 1F41 1F41 M:1AAC 1B23 1C5B 1C83 G:00 00 00
F:03A2 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A8 CY:00A9 J:98EF 9915 9960 9ADA M:1C83 3300 3300 99F7 G:00 00 03
F:03A3 PC:009A38 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A8 CY:00A9 J:880F 880F 880F 8105 M:3300 99F7 3300 3300 G:00 00 01
F:03A4 PC:008062 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00A8 CY:00A9 J:9BAB 9C1C 9E57 9E57 M:3300 3300 3300 9C67 G:00 00 00
F:03A5 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00A9 CY:00AA J:1B7B 1CAB 1CF4 1D44 M:3380 3380 1A4D 1BEC G:00 00 03
F:03A6 PC:00179D P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A9 CY:00AA J:8C14 8C14 8C14 8105 M:1A4D 1BEC 3380 3380 G:00 00 01
F:03A7 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00A9 CY:00AA J:8E05 8E05 8E05 8E05 M:3380 1986 1AB4 1B85 G:00 00 00
F:03A8 PC:008398 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:00AA CY:00AB J:9AAF 9AAF 9AD4 9C8A M:3300 999F 9A5F 9B48 G:00 00 03
F:03A9 PC:0096FB P:36 V:80 00 80 00 YX:FDFF WP:008125 CG:00AA CY:00AB J:9C8A 8105 8B4A 8105 M:9A5F 9B48 3300 3300 G:00 00 01
F:03AA PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:00AA CY:00AB J:86A4 86A4 86A4 8105 M:3300 989F 9936 9A18 G:00 00 00
F:03AB PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00AB CY:00AC J:1AAC 1AAF 1AAF 1D15 M:1AAF 1CE0 1E07 1E3B G:00 00 03
F:03AC PC:0018BE P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00AB CY:00AC J:8B69 8B69 8B69 8105 M:1E07 1E3B 3380 3380 G:00 00 01
F:03AD PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00AB CY:00AC J:1BE4 1BE7 1BE7 1CCF M:1BE7 1BE7 1C83 1D1F G:00 00 00
F:03AE PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00AC CY:00AD J:9956 99A2 9DFA 9F32 M:1C83 1D1F 3300 3300 G:00 00 03
F:03AF PC:0097F9 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00AC CY:00AD J:9DFA 9F32 8105 8105 M:3300 3300 3300 3300 G:00 00 01
F:03B0 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:00AC CY:00AD J:9C0F 9C0F 9C5B 9C80 M:3300 3300 9A5F 9AFB G:00 00 00
F:03B1 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00AD CY:00AE J:9C5B 9C80 8105 1ACD M:9A5F 9AFB 3380 3380 G:00 00 03
F:03B2 PC:001833 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00AD CY:00AE J:8CC3 8CC3 8CC3 8105 M:3380 3380 3380 3380 G:00 00 01
F:03B3 PC:008033 P:F4 V:00 80 00 80 YX:FDFF WP:008125 CG:00AD CY:00AE J:1AAF 1B20 1B73 1C42 M:3380 1977 1A87 1AAF G:00 00 00
F:03B4 PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00AE CY:00AF J:9AFB 9B4B 9CA1 9CA1 M:9977 999C 99E8 9AAC G:00 00 03
F:03B5 PC:009A38 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00AE CY:00AF J:880F 880F 880F 8105 M:99E8 9AAC 3300 3300 G:00 00 01
F:03B6 PC:008062 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00AE CY:00AF J:9E57 9E57 9ECB 9EF3 M:9E2F 9E2F 9E7C 9E7F G:00 00 00
F:03B7 PC:0083BA P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00AF CY:00B0 J:1D44 1D44 1D47 1D47 M:3380 3380 1CF4 1E2F G:00 00 03
F:03B8 PC:00179D P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00AF CY:00B0 J:8C14 8C14 8C14 8105 M:1CF4 1E2F 3380 3380 G:00 00 01
F:03B9 PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00AF CY:00B0 J:19F7 1B25 1CBD 1F1B M:1E2F 3380 3380 3380 G:00 00 00
F:03BA PC:0083BA P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00B0 CY:00B1 J:9A3B 9B23 9B70 9D1A M:9B73 9BBF 9C6A 9CEF G:00 00 03
F:03BB PC:0097B1 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00B0 CY:00B1 J:8105 8A4C 8B86 8105 M:9CEF 3300 8A7D 3300 G:00 00 01
F:03BC PC:008033 P:F4 V:80 00 80 00 YX:FDFF WP:008125 CG:00B0 CY:00B1 J:9986 9ADA 9B8A 9CC2 M:8A7D 3300 3300 99D2 G:00 00 00
F:03BD PC:008398 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00B1 CY:00B2 J:1965 19D7 1BC1 1CAB M:3300 99D2 3380 3380 G:00 00 03
F:03BE PC:0012C3 P:34 V:00 80 00 80 YX:FDFF WP:008125 CG:00B1 CY:00B2 J:88AB 88AB 88AB 8105 M:3380 3380 3380 3380 G:00 00 01
F:03BF PC:008033 P:B4 V:00 80 00 80 YX:FDFF WP:008125 CG:00B1 CY:00B2 J:15CF 15F7 1707 185D M:3380 3380 3380 3380 G:00 00 00
F:03C0 PC:008398 P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00B2 CY:00B3 J:1707 185D 8105 9524 M:3380 3300 3300 9758 G:00 00 03
F:03C1 PC:0096FB P:34 V:80 00 80 00 YX:FDFF WP:008125 CG:00B2 CY:00B3 J:9524 8105 8B4A 8105 M:3300 9758 3300 3300 G:00 00 01
F:03C2 PC:008033 P:B4 V:80 00 80 00 YX:FDFF WP:008125 CG:00B2 CY:00B3 J:99F2 9A3E 9AEE 9D8E M:9758 3300 3300 3300 G:00 00 00
